WARNING 2025-09-02 10:27:18,493 log Unauthorized: /materials/
WARNING 2025-09-02 10:27:18,494 basehttp "GET /materials/ HTTP/1.0" 401 254
WARNING 2025-09-02 10:29:38,175 log Unauthorized: /materials/
WARNING 2025-09-02 10:29:38,176 basehttp "GET /materials/ HTTP/1.0" 401 254
WARNING 2025-09-02 10:31:24,805 log Unauthorized: /materials/
WARNING 2025-09-02 10:31:24,809 basehttp "GET /materials/ HTTP/1.0" 401 254
INFO 2025-09-02 10:32:28,115 autoreload /app/server/settings.py changed, reloading.
INFO 2025-09-02 10:32:29,325 autoreload Watching for file changes with StatReloader
DEBUG 2025-09-02 10:32:29,326 autoreload Waiting for apps ready_event.
DEBUG 2025-09-02 10:32:29,513 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2025-09-02 10:32:29,517 autoreload Watching dir /app/templates with glob **/*.
DEBUG 2025-09-02 10:32:29,521 autoreload Watching dir /usr/local/lib/python3.11/site-packages/rest_framework/templates with glob **/*.
DEBUG 2025-09-02 10:32:29,522 autoreload Watching dir /app/locale with glob **/*.mo.
DEBUG 2025-09-02 10:32:29,523 autoreload Watching dir /app/materials/locale with glob **/*.mo.
DEBUG 2025-09-02 10:32:29,524 autoreload Watching dir /usr/local/lib/python3.11/site-packages/rest_framework/locale with glob **/*.mo.
DEBUG 2025-09-02 10:32:29,525 autoreload Watching dir /usr/local/lib/python3.11/site-packages/rest_framework_simplejwt/locale with glob **/*.mo.
DEBUG 2025-09-02 10:32:29,527 autoreload Watching dir /usr/local/lib/python3.11/site-packages/rest_framework_simplejwt/token_blacklist/locale with glob **/*.mo.
DEBUG 2025-09-02 10:32:29,528 autoreload Watching dir /usr/local/lib/python3.11/site-packages/corsheaders/locale with glob **/*.mo.
DEBUG 2025-09-02 10:32:29,600 utils (0.000) 
                SELECT VERSION(),
                       @@sql_mode,
                       @@default_storage_engine,
                       @@sql_auto_is_null,
                       @@lower_case_table_names,
                       CONVERT_TZ('2001-01-01 01:00:00', 'UTC', 'UTC') IS NOT NULL
            ; args=None; alias=default
DEBUG 2025-09-02 10:32:29,600 utils (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None; alias=default
DEBUG 2025-09-02 10:32:29,602 utils (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
DEBUG 2025-09-02 10:32:29,606 utils (0.001) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=(); alias=default
DEBUG 2025-09-02 10:32:29,642 autoreload File /usr/local/lib/python3.11/site-packages/django/core/checks/urls.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,643 autoreload File /usr/local/lib/python3.11/sysconfig.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,644 autoreload File /usr/local/lib/python3.11/quopri.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,644 autoreload File /usr/local/lib/python3.11/importlib/resources/__init__.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,645 autoreload File /usr/local/lib/python3.11/asyncio/__init__.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,645 autoreload File /usr/local/lib/python3.11/json/decoder.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,646 autoreload File /usr/local/lib/python3.11/site-packages/sqlparse/filters/__init__.py first seen with mtime 1756717835.0
DEBUG 2025-09-02 10:32:29,647 autoreload File /usr/local/lib/python3.11/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,648 autoreload File /usr/local/lib/python3.11/platform.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,648 autoreload File /usr/local/lib/python3.11/enum.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,649 autoreload File /usr/local/lib/python3.11/site-packages/django/contrib/admindocs/views.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,649 autoreload File /usr/local/lib/python3.11/importlib/resources/readers.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,650 autoreload File /usr/local/lib/python3.11/lib-dynload/_bz2.cpython-311-x86_64-linux-gnu.so first seen with mtime 1755038870.0
DEBUG 2025-09-02 10:32:29,651 autoreload File /usr/local/lib/python3.11/site-packages/django/forms/models.py first seen with mtime 1756717836.0
